time,ps,pl,ard1,ard2,ard3,ard4,ard5
09181629,32.03,31.07,29.25,27.25,26.75,24.25,21.75
09181639,32.81,31.05,29.25,27.25,26.75,24.25,21.75
09181649,32.02,31.07,29.25,27.5,26.75,24.5,21.75
09181659,31.69,31.12,29.25,27.25,26.75,24.25,21.75
09181709,32.05,30.76,29.25,27.5,26.75,24.5,21.75
09181719,32.37,31.37,29.25,27.25,26.75,24.25,21.75
09181729,32.38,30.96,29.25,27.5,26.75,24.25,21.75
09181739,31.94,30.91,29.0,27.25,26.75,24.25,21.75
09181749,31.95,30.88,29.25,27.5,26.75,24.25,21.75
09181759,31.82,31.00,29.25,27.25,26.75,24.25,21.75
09181809,32.61,30.96,29.25,27.25,26.75,24.25,21.75
09181819,32.89,31.03,29.25,27.25,26.75,24.25,21.75
09181829,33.76,31.01,29.25,27.25,26.75,24.25,21.75
09181839,31.86,30.85,29.25,27.25,26.75,24.25,21.75
09181849,31.74,31.27,29.25,27.5,26.75,24.25,21.75
09181859,32.02,31.10,29.25,27.25,26.75,24.25,21.75
09181909,31.43,31.02,29.25,27.25,26.75,24.25,21.75
09181919,32.61,30.85,29.25,27.5,26.75,24.25,21.75
09181929,33.96,31.47,29.25,27.25,26.75,24.5,21.75
09181939,34.04,31.13,29.25,27.25,26.75,24.25,22.0
09181949,32.54,31.15,29.25,27.25,26.75,24.25,21.75
09181959,32.98,31.17,29.25,27.25,26.75,24.25,21.75
09182009,32.84,31.03,29.25,27.5,26.75,24.25,21.75
09182019,33.45,31.00,29.25,27.25,26.75,24.25,22.0
09182029,31.33,31.15,29.25,27.25,26.75,24.25,21.75
09182039,33.90,31.59,29.25,27.25,26.75,24.25,21.75
09182049,32.20,31.04,29.25,27.5,26.75,24.5,21.75
09182059,32.61,31.24,29.25,27.25,26.75,24.25,21.75
09182110,32.81,30.94,29.25,27.25,26.75,24.5,21.75
09182120,32.44,31.18,29.25,27.5,26.75,24.25,21.75
09182130,31.92,31.20,29.25,27.5,26.75,24.5,21.75
09182140,31.89,31.00,29.25,27.5,26.75,24.5,21.75
09182150,31.54,31.19,29.25,27.5,26.75,24.5,22.0
09182200,32.72,30.79,29.25,27.5,26.75,24.5,21.75
09182210,32.31,31.15,29.25,27.5,26.75,24.25,22.0
09182220,32.43,31.30,29.25,27.5,26.75,24.25,21.75
09182230,31.54,31.02,29.25,27.5,26.75,24.5,21.75
09182240,32.47,31.46,29.25,27.5,26.75,24.5,21.75
09182250,32.70,31.24,29.25,27.5,26.75,24.5,21.75
09182300,31.79,31.18,29.25,27.5,26.75,24.5,21.75
09182310,32.63,31.07,29.25,27.5,26.75,24.5,22.0
09182320,32.23,30.91,29.25,27.5,26.75,24.5,21.75
09182330,31.31,31.26,29.25,27.5,26.75,24.5,22.0
09182340,33.35,31.15,29.25,27.5,26.75,24.5,21.75
09182350,32.96,31.24,29.25,27.5,26.75,24.5,21.75
09182400,33.35,31.20,29.25,27.5,26.75,24.25,22.0
09182410,31.34,31.42,29.25,27.5,26.75,24.25,21.75
09182420,32.98,31.30,29.25,27.5,26.75,24.5,21.75
09182430,33.15,31.35,29.25,27.5,26.75,24.5,22.0
09182440,31.48,31.55,29.25,27.5,26.75,24.5,22.0
09182450,33.27,31.01,29.25,27.5,26.75,24.5,21.75
09182500,31.17,31.04,29.25,27.5,26.75,24.5,21.75
09182510,31.92,31.14,29.25,27.5,26.75,24.5,22.0
09182520,32.55,31.13,29.25,27.25,26.75,24.5,21.75
09182530,32.17,31.33,29.25,27.5,26.75,24.5,22.0
09182540,32.20,31.11,29.25,27.5,26.75,24.5,21.75
09182550,32.51,31.30,29.25,27.5,26.75,24.5,21.75
09182600,32.15,31.30,29.25,27.5,26.75,24.5,22.0
09182610,32.06,31.11,29.25,27.5,26.75,24.5,21.75
09182620,32.15,31.38,29.25,27.5,26.75,24.5,21.75
09182630,31.08,31.27,29.25,27.5,26.75,24.5,21.75
09182640,31.65,31.40,29.25,27.5,26.75,24.5,21.75
09182650,32.17,31.19,29.25,27.5,26.75,24.5,22.0
09182700,31.57,31.20,29.25,27.5,26.75,24.5,22.0
09182710,33.41,30.94,29.25,27.5,26.75,24.5,21.75
09182720,33.04,30.92,29.25,27.5,26.75,24.5,22.0
09182730,32.37,31.05,29.25,27.5,26.75,24.5,21.75
09182740,34.10,31.02,29.25,27.5,26.75,24.5,22.0
09182750,32.70,31.32,29.25,27.5,27.0,24.5,21.75
09182800,32.70,31.33,29.25,27.5,26.75,24.5,22.0
09182810,31.88,30.98,29.25,27.5,26.75,24.5,22.0
09182820,33.73,31.68,29.25,27.5,26.75,24.5,22.0
09182830,31.94,31.30,29.25,27.5,26.75,24.5,22.0
09182840,30.88,31.31,29.25,27.5,26.75,24.5,21.75
09182850,33.79,31.33,29.25,27.5,26.75,24.5,21.75
09182900,31.77,31.30,29.25,27.5,26.75,24.5,21.75
09182910,32.73,31.31,29.25,27.5,26.75,24.5,21.75
09182920,32.11,30.87,29.25,27.5,26.75,24.5,22.0
09182930,32.47,31.57,29.25,27.5,26.75,24.5,21.75
09182940,31.85,31.30,29.25,27.5,27.0,24.5,22.0
09182950,30.82,31.24,29.25,27.5,26.75,24.5,22.0
09183001,31.91,31.29,29.25,27.5,26.75,24.5,22.0
09183011,32.75,31.31,29.25,27.5,27.0,24.5,22.0
09183021,32.87,31.20,29.25,27.5,27.0,24.5,22.0
09183031,31.22,31.06,29.25,27.5,27.0,24.5,22.0
09183041,32.32,31.24,29.25,27.5,27.0,24.5,22.0
09183051,31.24,31.37,29.25,27.5,26.75,24.5,22.0
09183101,32.40,31.35,29.25,27.5,27.0,24.5,22.0
09183111,32.00,31.43,29.25,27.5,26.75,24.5,22.0
09183121,31.76,31.52,29.25,27.5,27.0,24.5,22.0
09183131,31.83,31.27,29.25,27.5,27.0,24.5,22.0
09183141,33.65,31.25,29.25,27.5,27.0,24.5,22.0
09183151,33.73,31.24,29.25,27.5,27.0,24.5,22.0
09183201,33.55,31.01,29.25,27.5,27.0,24.75,22.0
09183211,32.00,31.23,29.25,27.5,27.0,24.5,22.0
09183221,31.94,31.32,29.25,27.5,27.0,24.5,22.0
09183231,31.89,31.47,29.25,27.5,26.75,24.75,22.0
09183241,32.03,31.27,29.25,27.5,27.0,24.5,22.0
09183251,31.98,30.75,29.25,27.5,26.75,24.5,22.0
09183301,32.29,31.17,29.25,27.5,27.0,24.5,21.75
09183311,33.36,31.03,29.25,27.5,26.75,24.5,22.0
09183321,33.21,31.28,29.25,27.5,26.75,24.5,22.0
09183331,32.75,31.19,29.25,27.5,26.75,24.5,22.0
09183341,33.52,31.46,29.25,27.5,27.0,24.5,22.0
09183351,32.58,31.14,29.25,27.5,27.0,24.5,22.0
09183401,31.72,31.27,29.25,27.5,27.0,24.5,22.0
09183411,33.36,31.13,29.25,27.5,27.0,24.5,22.0
09183421,32.02,31.13,29.25,27.5,27.0,24.5,22.0
09183431,32.15,31.51,29.5,27.5,26.75,24.5,22.0
09183441,32.70,31.23,29.25,27.5,27.0,24.75,22.0
09183451,32.18,31.25,29.25,27.5,27.0,24.5,22.0
09183501,32.28,31.61,29.25,27.5,27.0,24.5,22.0
09183511,33.01,31.49,29.5,27.5,27.0,24.75,22.0
09183521,32.93,31.25,29.5,27.75,27.0,24.5,22.0
09183531,32.54,31.58,29.5,27.5,27.0,24.5,22.0
09183541,33.04,31.20,29.5,27.5,27.0,24.75,22.0
09183551,33.38,31.46,29.25,27.75,27.0,24.5,22.0
09183601,32.78,30.96,29.5,27.5,27.0,24.5,22.0
09183611,32.21,31.19,29.25,27.5,27.0,24.5,22.0
09183621,31.83,31.30,29.5,27.5,27.0,24.5,22.0
09183631,32.00,31.01,29.5,27.75,27.0,24.5,22.0
09183641,32.46,31.32,29.5,27.5,27.0,24.75,22.0
09183651,33.64,31.75,29.25,27.75,27.0,24.5,22.0
09183701,35.21,31.11,29.5,27.5,27.0,24.75,22.0
09183711,34.22,31.35,29.5,27.5,27.0,24.5,22.0
09183721,32.81,31.14,29.5,27.5,27.0,24.75,22.0
09183731,33.19,31.59,29.5,27.5,27.0,24.75,22.0
09183741,33.18,31.26,29.25,27.75,27.0,24.5,22.0
09183751,31.89,31.34,29.5,27.75,27.0,24.75,22.0
09183801,32.14,31.64,29.5,27.75,27.0,24.5,22.0
09183811,31.80,31.17,29.5,27.75,27.0,24.75,22.0
09183821,32.34,31.48,29.5,27.75,27.0,24.5,22.0
09183831,33.56,31.63,29.5,27.5,27.0,24.5,22.0
09183841,32.09,31.14,29.5,27.75,27.0,24.5,22.0
09183851,31.05,31.52,29.5,27.75,27.0,24.75,22.0
09183902,33.32,31.27,29.5,27.75,27.0,24.75,22.0
09183912,32.08,31.25,29.5,27.75,27.0,24.75,22.0
09183922,33.96,31.41,29.5,27.75,27.0,24.75,22.0
09183932,32.75,31.33,29.5,27.5,27.0,24.75,22.0
09183942,32.11,31.54,29.25,27.75,27.0,24.75,22.0
09183952,33.55,31.47,29.5,27.5,27.0,24.75,22.0
09184002,32.37,31.32,29.5,27.5,27.0,24.5,22.0
09184012,31.63,31.71,29.5,27.75,27.0,24.75,22.0
09184022,33.06,31.43,29.5,27.5,27.0,24.75,22.0
09184032,32.60,31.35,29.5,27.75,27.0,24.75,22.0
09184042,33.50,31.32,29.5,27.75,27.0,24.75,22.0
09184052,33.39,31.23,29.5,27.75,27.0,24.5,22.0
09184102,32.63,31.29,29.5,27.5,27.0,24.75,22.0
09184112,33.58,31.33,29.5,27.5,27.0,24.5,22.0
09184122,32.77,31.15,29.5,27.75,27.0,24.75,22.0
09184132,33.10,31.63,29.5,27.75,27.0,24.75,22.0
09184142,32.89,31.40,29.25,27.75,27.0,24.75,22.0
09184152,33.41,31.46,29.5,27.5,27.0,24.75,22.0
09184202,31.97,31.38,29.5,27.75,27.0,24.75,22.0
09184212,33.04,31.40,29.5,27.75,27.0,24.75,22.0
09184222,32.87,31.38,29.5,27.5,27.0,24.75,22.0
09184232,32.03,31.17,29.5,27.75,27.0,24.75,22.0
09184242,32.95,31.30,29.5,27.75,27.0,24.75,22.0
09184252,33.50,31.25,29.5,27.5,27.0,24.75,22.0
09184302,32.78,31.34,29.5,27.5,27.0,24.75,22.0
09184312,33.93,31.63,29.5,27.5,27.0,24.75,22.0
09184322,32.95,31.59,29.5,27.75,27.0,24.75,22.0
09184332,32.32,31.56,29.5,27.75,27.0,24.75,22.0
09184342,31.45,31.62,29.5,27.75,27.0,24.75,22.0
09184352,33.90,31.20,29.5,27.75,27.0,24.75,22.0
09184402,31.72,31.78,29.5,27.75,27.0,24.75,22.0
09184412,33.10,31.55,29.5,27.75,27.0,24.75,22.0
09184422,32.29,31.48,29.5,27.75,27.0,24.75,22.0
09184432,32.93,31.26,29.5,27.75,27.0,24.75,22.0
09184442,32.73,31.92,29.5,27.75,27.0,24.75,22.0
09184452,32.46,31.72,29.5,27.75,27.0,24.75,22.0
09184502,34.52,31.21,29.5,27.75,27.0,24.75,22.0
09184512,32.44,31.32,29.5,27.75,27.0,24.75,22.0
09184522,32.20,31.26,29.5,27.75,27.0,24.75,22.0
09184532,31.98,31.62,29.5,27.75,27.0,24.75,22.0
09184542,33.19,31.29,29.5,27.75,27.0,24.75,22.0
09184552,32.58,31.17,29.5,27.75,27.0,24.75,22.0
09184602,31.98,31.44,29.5,27.75,27.0,24.75,22.0
09184612,31.71,31.72,29.5,27.75,27.0,24.75,22.0
09184622,31.86,31.54,29.5,27.75,27.0,24.75,22.0
09184632,33.53,31.14,29.5,27.75,27.0,24.75,22.0
09184642,32.80,31.32,29.5,27.75,27.0,24.75,22.0
09184652,31.79,31.43,29.5,27.75,27.0,24.75,22.0
09184702,33.24,31.20,29.5,27.75,27.0,24.75,22.0
09184712,34.07,31.63,29.5,27.75,27.0,24.75,22.0
09184722,33.53,31.59,29.5,27.75,27.0,24.75,22.0
09184732,31.74,31.47,29.5,27.75,27.0,24.75,22.0
09184742,33.27,31.27,29.5,27.75,27.0,24.75,22.0
09184753,32.40,31.77,29.5,27.75,27.0,24.75,22.0
09184803,33.48,31.37,29.5,27.75,27.0,24.75,22.0
09184813,32.67,31.51,29.5,27.75,27.0,24.75,22.0
09184823,32.40,31.35,29.5,27.75,27.0,24.75,22.0
09184833,33.12,31.29,29.5,27.75,27.0,24.75,22.0
09184843,33.44,31.43,29.5,27.75,27.0,24.75,22.0
09184853,33.50,31.68,29.5,27.75,27.0,24.75,22.0
09184903,33.09,31.37,29.5,27.75,27.0,24.75,22.0
09184913,33.52,31.53,29.5,27.75,27.25,24.75,22.0
09184923,32.00,31.47,29.5,27.75,27.0,24.75,22.0
09184933,32.49,31.50,29.5,27.75,27.25,24.75,22.0
09184943,33.09,31.72,29.5,27.75,27.0,24.75,22.0
09184953,33.36,31.59,29.5,27.75,27.0,24.75,22.0
09185003,32.20,31.37,29.5,27.75,27.0,24.75,22.0
09185013,32.32,31.46,29.5,27.75,27.25,24.75,22.25
09185023,31.86,31.33,29.5,27.75,27.0,24.75,22.0
09185033,32.99,31.41,29.5,27.75,27.25,24.75,22.0
09185043,33.91,31.73,29.5,27.75,27.0,24.75,22.0
09185053,32.77,31.27,29.5,27.75,27.0,24.75,22.0
09185103,32.55,31.24,29.5,27.75,27.0,24.75,22.0
09185113,32.92,31.94,29.5,28.0,27.0,24.75,22.0
09185123,33.39,31.77,29.5,27.75,27.0,24.75,22.0
09185133,32.58,31.46,29.5,27.75,27.0,24.75,22.0
09185143,32.96,31.18,29.5,27.75,27.0,24.75,22.0
09185153,32.46,31.53,29.5,27.75,27.0,24.75,22.0
09185203,32.20,31.65,29.5,27.75,27.0,24.75,22.0
09185213,32.90,31.65,29.5,27.75,27.0,24.75,22.0
09185223,34.49,31.36,29.5,27.75,27.0,24.75,22.0
09185233,32.28,31.33,29.5,27.75,27.0,24.75,22.0
09185243,33.81,31.67,29.5,27.75,27.0,24.75,22.0
09185253,33.91,31.59,29.5,27.75,27.25,24.75,22.0
09185303,33.50,31.43,29.5,27.75,27.25,24.75,22.0
09185313,32.47,31.66,29.5,28.0,27.0,24.75,22.0
09185323,32.81,31.50,29.75,27.75,27.25,24.75,22.25
09185333,31.80,31.71,29.5,27.75,27.25,24.75,22.0
09185343,32.92,31.62,29.75,27.75,27.0,24.75,22.25
09185353,33.94,31.70,29.5,27.75,27.25,24.75,22.0
09185403,33.38,31.60,29.5,27.75,27.25,24.75,22.0
09185413,33.62,31.60,29.5,27.75,27.25,24.75,22.0
09185423,31.97,31.34,29.5,27.75,27.25,24.75,22.0
09185433,32.90,31.78,29.5,27.75,27.25,24.75,22.0
09185443,33.76,31.46,29.5,27.75,27.25,24.75,22.0
09185453,33.24,31.59,29.5,27.75,27.25,24.75,22.0
09185503,32.23,31.71,29.5,28.0,27.25,25.0,22.0
09185513,32.44,31.51,29.5,28.0,27.25,24.75,22.0
09185523,32.14,31.59,29.5,28.0,27.25,25.0,22.0
09185533,32.66,31.79,29.5,27.75,27.25,25.0,22.0
09185543,33.62,31.59,29.5,27.75,27.25,24.75,22.0
09185553,33.16,31.68,29.75,28.0,27.25,24.75,22.0
09185603,31.82,31.62,29.5,27.75,27.25,24.75,22.0
09185613,32.75,31.59,29.5,27.75,27.25,24.75,22.0
09185623,31.89,31.41,29.5,27.75,27.25,24.75,22.0
09185633,33.39,31.42,29.5,27.75,27.25,25.0,22.0
09185644,33.38,31.53,29.5,27.75,27.25,24.75,22.0
09185654,32.23,32.15,29.5,28.0,27.25,24.75,22.25
09185704,32.96,31.62,29.5,27.75,27.25,24.75,22.0
09185714,33.53,31.59,29.75,27.75,27.25,25.0,22.0
09185724,33.10,31.90,29.5,27.75,27.25,24.75,22.25
09185734,31.60,31.74,29.75,27.75,27.25,25.0,22.0
09185744,34.16,31.43,29.5,28.0,27.25,24.75,22.0
09185754,32.21,31.58,29.75,27.75,27.25,24.75,22.0
09185804,31.94,31.37,29.75,28.0,27.25,25.0,22.0
09185814,33.25,31.22,29.75,27.75,27.25,24.75,22.25
09185824,31.98,31.62,29.75,28.0,27.25,24.75,22.0
09185834,33.41,31.41,29.75,28.0,27.25,24.75,22.25
09185844,32.25,31.59,29.75,28.0,27.25,25.0,22.0
09185854,32.86,31.82,29.5,28.0,27.25,24.75,22.0
09185904,33.16,31.55,29.75,27.75,27.25,24.75,22.0
09185914,33.64,31.60,29.5,28.0,27.25,25.0,22.0
09185924,33.24,31.92,29.75,28.0,27.25,25.0,22.0
09185934,34.42,31.47,29.75,28.0,27.25,24.75,22.25
09185944,32.72,31.69,29.75,28.0,27.25,25.0,22.0
09185954,33.38,31.59,29.75,27.75,27.25,24.75,22.0
09190004,34.65,31.56,29.75,28.0,27.25,25.0,22.0
09190014,32.43,31.66,29.75,28.0,27.25,25.0,22.0
09190024,34.26,31.50,29.75,28.0,27.25,24.75,22.0
09190034,31.98,31.60,29.75,28.0,27.25,24.75,22.25
09190044,32.80,31.27,29.75,28.0,27.25,25.0,22.0
09190054,32.23,31.44,29.75,28.0,27.25,25.0,22.25
09190104,32.73,31.46,29.75,28.0,27.25,25.0,22.25
09190114,32.12,31.95,29.75,28.0,27.25,25.0,22.0
09190124,33.78,31.97,29.5,27.75,27.25,24.75,22.0
09190134,33.76,31.50,29.75,27.75,27.25,25.0,22.0
09190144,34.07,31.74,29.5,28.0,27.25,25.0,22.25
09190154,32.12,31.63,29.75,27.75,27.25,25.0,22.0
09190204,31.74,31.62,29.75,28.0,27.25,25.0,22.0
09190214,33.04,31.66,29.75,28.0,27.25,25.0,22.0
09190224,34.14,31.93,29.75,28.0,27.25,25.0,22.25
09190234,32.72,31.53,29.75,28.0,27.25,25.0,22.25
09190244,32.43,31.89,29.75,28.0,27.25,25.0,22.25
09190254,32.51,31.55,29.75,28.0,27.25,25.0,22.25
09190304,33.25,31.74,29.75,28.0,27.25,25.0,22.25
09190314,33.47,31.69,29.75,28.0,27.25,25.0,22.25
09190324,33.24,31.61,29.75,28.0,27.25,25.0,22.0
09190334,33.48,31.56,29.75,28.0,27.25,25.0,22.25
09190344,33.76,31.98,29.75,28.0,27.25,25.0,22.0
09190354,31.95,31.43,29.75,28.0,27.25,25.0,22.25
09190404,33.09,31.76,29.75,28.0,27.25,25.0,22.25
09190414,33.50,31.51,29.75,28.0,27.25,25.0,22.25
09190424,32.18,32.01,29.75,28.0,27.25,25.0,22.25
09190434,33.13,31.71,29.75,28.0,27.25,25.0,22.0
09190444,33.35,31.54,29.75,28.0,27.25,25.0,22.25
09190454,32.35,31.59,29.75,28.0,27.25,25.0,22.0
09190504,33.74,31.56,29.75,28.0,27.25,25.0,22.25
09190514,33.15,31.67,29.75,28.0,27.25,25.0,22.25
09190524,32.52,31.64,29.75,28.0,27.25,25.0,22.25
09190535,32.35,31.57,29.75,28.0,27.25,25.0,22.0
09190545,31.53,31.77,29.75,28.0,27.25,25.0,22.25
09190555,33.38,31.90,29.75,28.0,27.25,25.0,22.25
09190605,32.80,31.63,29.75,28.0,27.25,25.0,22.25
09190615,32.37,32.05,29.75,28.0,27.25,25.0,22.25
09190625,33.19,31.92,29.75,28.0,27.25,25.0,22.25
09190635,32.73,31.53,29.75,28.0,27.25,25.0,22.25
09190645,33.70,31.55,29.75,27.75,27.5,25.0,22.25
09190655,33.59,31.53,29.75,28.0,27.25,25.0,22.25
09190705,33.67,31.78,29.75,28.0,27.25,25.0,22.25
09190715,31.68,31.69,29.75,28.0,27.25,25.0,22.25
09190725,31.80,31.82,29.75,28.0,27.25,25.0,22.25
09190735,33.04,31.98,29.75,28.0,27.25,25.0,22.25
09190745,33.64,31.49,29.75,28.0,27.25,25.0,22.25
09190755,32.09,31.76,29.75,28.0,27.5,25.0,22.25
09190805,31.94,31.68,29.75,28.0,27.25,25.0,22.25
09190815,32.89,31.46,29.75,28.0,27.25,25.0,22.25
09190825,32.87,31.50,29.75,28.0,27.25,25.0,22.25
09190835,31.97,31.66,29.75,28.0,27.5,25.0,22.25
09190845,33.52,31.58,29.75,28.0,27.25,25.0,22.25
09190855,31.53,31.91,29.75,28.0,27.25,25.0,22.25
09190905,33.16,31.48,29.75,28.0,27.25,25.0,22.25
09190915,32.41,31.88,29.75,28.0,27.25,25.0,22.25
09190925,34.20,31.76,29.75,28.0,27.25,25.0,22.25
09190935,32.72,31.65,29.75,28.0,27.5,25.0,22.25
09190945,33.41,31.84,29.75,28.0,27.25,25.0,22.0
09190955,32.92,31.99,29.75,28.0,27.25,25.0,22.25
09191005,34.28,31.50,29.75,28.0,27.5,25.0,22.25
09191015,32.23,31.76,29.75,28.0,27.5,25.0,22.25
09191025,33.09,31.77,29.75,28.0,27.5,25.0,22.25
09191035,33.27,31.28,29.75,28.0,27.5,25.0,22.25
09191045,33.29,31.95,29.75,28.0,27.25,25.0,22.25
09191055,32.37,31.95,29.75,28.0,27.5,25.0,22.25
09191105,33.53,31.56,29.75,28.0,27.25,25.0,22.25
09191115,33.29,31.85,29.75,28.0,27.25,25.0,22.25
09191125,32.12,31.70,29.75,28.0,27.5,25.0,22.25
09191135,32.89,31.69,29.75,28.0,27.5,25.0,22.25
09191145,33.19,31.82,29.75,28.0,27.5,25.0,22.25
09191155,32.75,31.71,29.75,28.0,27.25,25.0,22.0
09191205,33.41,31.91,29.75,28.0,27.5,25.0,22.25
09191215,32.15,31.69,29.75,28.0,27.25,25.0,22.25
09191225,33.16,31.57,29.75,28.0,27.5,25.0,22.25
09191235,32.32,31.76,29.75,28.0,27.25,25.0,22.25
09191245,33.25,31.76,29.75,28.0,27.5,25.0,22.25
09191255,34.00,31.60,29.75,28.0,27.25,25.0,22.25
09191305,33.41,31.83,29.75,28.0,27.25,25.0,22.25
09191315,33.55,31.54,29.75,28.0,27.5,25.0,22.25
09191325,32.47,31.73,29.75,28.0,27.5,25.0,22.25
09191335,34.00,31.66,29.75,28.0,27.5,25.0,22.25
09191345,33.01,31.78,29.75,28.0,27.5,25.0,22.25
09191355,33.03,31.71,29.75,28.0,27.5,25.0,22.25
09191405,34.33,31.70,29.75,28.0,27.5,25.0,22.25
09191416,33.04,31.61,29.75,28.0,27.5,25.0,22.25
09191426,32.83,31.83,29.75,28.0,27.5,25.0,22.25
09191436,33.19,32.02,29.75,28.0,27.5,25.0,22.25
09191446,32.90,31.61,29.75,28.0,27.5,25.0,22.25
09191456,32.05,31.72,29.75,28.0,27.5,25.0,22.25
09191506,32.21,31.33,29.75,28.0,27.5,25.0,22.25
09191516,32.51,31.77,29.75,28.0,27.25,25.0,22.25
09191526,32.64,31.85,29.75,28.0,27.5,25.0,22.25
09191536,32.46,31.86,29.75,28.25,27.5,25.0,22.25
09191546,32.86,32.21,29.75,28.0,27.5,25.0,22.25
09191556,33.74,31.97,29.75,28.0,27.5,25.0,22.25
09191606,34.45,31.76,29.75,28.0,27.5,25.0,22.25
09191616,33.01,31.92,29.75,28.0,27.5,25.0,22.25
09191626,32.63,31.66,29.75,28.25,27.5,25.0,22.25
09191636,32.93,31.75,29.75,28.0,27.5,25.0,22.25
09191646,32.40,31.81,29.75,28.0,27.5,25.0,22.25
09191656,34.00,31.62,29.75,28.0,27.5,25.0,22.25
09191706,32.09,32.39,29.75,28.0,27.5,25.0,22.25
09191716,33.58,32.15,29.75,28.0,27.5,25.0,22.25
09191726,33.12,31.85,29.75,28.0,27.5,25.0,22.25
09191736,32.61,31.96,29.75,28.25,27.25,25.0,22.25
09191746,32.49,31.93,29.75,28.0,27.5,25.0,22.25
09191756,33.47,31.83,29.75,28.0,27.5,25.0,22.25
09191806,33.61,31.79,30.0,28.0,27.5,25.0,22.25
09191816,32.64,31.80,30.0,28.0,27.5,25.0,22.25
09191826,34.19,31.50,30.0,28.0,27.5,25.0,22.25
09191836,32.75,31.89,30.0,28.25,27.5,25.0,22.25
09191846,34.54,31.85,29.75,28.0,27.5,25.0,22.25
09191856,33.09,31.76,29.75,28.0,27.5,25.0,22.25
09191906,32.92,31.85,29.75,28.25,27.5,25.0,22.25
09191916,32.58,31.79,29.75,28.25,27.5,25.0,22.25
09191926,33.88,31.53,29.75,28.25,27.5,25.0,22.25
09191936,33.12,31.72,30.0,28.0,27.5,25.0,22.25
09191946,34.19,31.80,29.75,28.0,27.5,25.0,22.25
09191956,34.16,31.86,30.0,28.25,27.5,25.0,22.25
09192006,32.98,31.54,30.0,28.0,27.5,25.0,22.25
09192016,32.43,32.07,30.0,28.0,27.5,25.0,22.25
09192026,33.09,31.83,29.75,28.0,27.5,25.0,22.25
09192036,32.55,31.30,29.75,28.0,27.5,25.0,22.25
09192046,33.09,31.76,29.75,28.0,27.5,25.0,22.25
09192056,32.83,31.68,29.75,28.25,27.5,25.0,22.25
09192106,33.76,31.89,30.0,28.25,27.5,25.0,22.25
09192116,32.05,31.71,29.75,28.0,27.5,25.0,22.25
09192126,32.92,31.82,30.0,28.0,27.5,25.0,22.25
09192136,33.07,31.69,29.75,28.25,27.5,25.0,22.25
09192146,31.24,31.76,30.0,28.0,27.5,25.0,22.25
09192156,33.58,31.68,30.0,28.25,27.5,25.0,22.25
09192206,32.98,31.95,29.75,28.25,27.5,25.0,22.25
09192216,33.09,32.12,29.75,28.0,27.5,25.0,22.25
09192226,33.38,31.57,29.75,28.0,27.5,25.0,22.25
09192236,33.36,31.68,29.75,28.25,27.5,25.0,22.25
09192246,33.41,31.85,29.75,28.25,27.5,25.0,22.25
09192256,33.27,32.12,29.75,28.25,27.5,25.0,22.25
09192307,32.18,31.73,30.0,28.25,27.5,25.0,22.25
09192317,33.87,31.91,29.75,28.25,27.5,25.0,22.25
09192327,33.32,31.91,30.0,28.25,27.5,25.25,22.25
09192337,34.49,31.74,30.0,28.25,27.5,25.0,22.25
09192347,32.47,31.88,30.0,28.25,27.5,25.0,22.25
09192357,33.01,31.72,30.0,28.25,27.5,25.0,22.25
09192407,34.00,31.67,30.0,28.25,27.5,25.0,22.25
09192417,32.05,32.25,30.0,28.25,27.5,25.25,22.25
09192427,33.45,31.81,29.75,28.25,27.5,25.25,22.25
09192437,33.61,31.92,30.0,28.25,27.5,25.25,22.25
09192447,32.51,31.92,29.75,28.25,27.5,25.0,22.25
09192457,32.69,31.33,30.0,28.25,27.5,25.0,22.25
09192507,33.25,31.92,30.0,28.25,27.5,25.0,22.25
09192517,32.41,31.67,30.0,28.25,27.5,25.0,22.25
09192527,33.44,31.91,30.0,28.25,27.5,25.25,22.25
09192537,33.52,31.89,30.0,28.0,27.5,25.25,22.25
09192547,32.60,32.03,30.0,28.25,27.5,25.0,22.25
09192557,34.10,32.08,30.0,28.25,27.5,25.0,22.25
09192607,33.12,31.76,30.0,28.25,27.5,25.25,22.25
09192617,32.58,31.74,30.0,28.25,27.5,25.25,22.25
09192627,32.80,31.70,30.0,28.25,27.5,25.25,22.25
09192637,32.41,31.72,30.0,28.25,27.5,25.25,22.25
09192647,33.44,31.88,30.0,28.25,27.5,25.25,22.25
09192657,33.10,32.02,30.0,28.0,27.5,25.25,22.25
09192707,32.34,32.12,30.0,28.25,27.5,25.25,22.25
09192717,33.18,31.95,29.75,28.25,27.5,25.0,22.25
09192727,32.25,31.89,30.0,28.25,27.5,25.25,22.25
09192737,34.46,31.72,30.0,28.25,27.5,25.0,22.25
09192747,33.81,31.75,30.0,28.25,27.5,25.25,22.25
09192757,32.51,31.98,30.0,28.25,27.5,25.0,22.25
09192807,33.29,32.09,30.0,28.25,27.5,25.0,22.25
09192817,32.64,31.92,30.0,28.25,27.5,25.0,22.25
09192827,33.47,32.15,30.0,28.25,27.5,25.0,22.25
09192837,34.13,31.85,30.0,28.25,27.5,25.0,22.25
09192847,32.35,32.05,30.0,28.25,27.5,25.0,22.25
09192857,33.35,32.05,30.0,28.25,27.5,25.25,22.25
09192907,33.70,31.85,30.0,28.25,27.5,25.0,22.25
